"code", "description"
"8820","Attorney-allemployees & clerical, messengers, drivers"
"8820","Court reporters-"
"8820","Law office-allemployees & clerical, messengers, drivers"
"8824","Retirement livingcenters: health care employees"
"8825","Retirement livingcenters: food service employees"
"8826","Retirement living centers: all other employees, salespersons"
"8829","Convalescent ornursing home-all employees"
"8829","Home for aged-allemployees"
"8829","Hospice serviceorganization"
"8829","Nursing orconvalescent home-all employees"
"8829","Rest home-allemployees"
"8831","Artificial insemination of cattle-professional employees-"
"8831","Hospital-veterinary-"
"8831","Kennels-boarding and breeding-dog and cat"
"8831","Pet grooming"
"8831","Poultry or egg producer-"
"8831","Poultry sexers-"
"8831","Trappers-animal-"
"8832","Dentist & clerical"
"8832","Ophthalmologist-nodispensing of optical goods"
"8832","Physical therapists"
"8832","Physician & clerical"
"8832","Speech therapists"
"8832","Weight controlservices"
"8833","Asylum-professionalemployees"
"8833","Banks and trustcompanies: dispensary employees"
"8833","Hospital-professionalemployees"
"8833","Sanitarium-professional employees"
"8835","Baby-sitting service"
"8835","Homemaker service"
"8835","Nursing-home health,public & traveling-all employees"
"8835","Public health nursingassociation-all employees"
"8836","Rescue mission-& clerical, salespersons"
"8837","Charitable or welfareorganization-all operations  (AK, CO, GA, MA, OR, WI)"
"8861","Charitable or welfareorganization-professional employees & clerical"
"8868","Adjustment trainingcenters-professional employees and clerical"
"8868","Adult day carecenters-professional employees & clerical"
"8868","College-professionalemployees & clerical"
"8868","Correspondenceschools"
"8868","Religiousorganization: professional employees & clerical"
"8868","Schools-professionalemployees & clerical"
"8868","Schools-trade orvocational-professional employees & clerical"
"8869","Boy and girl scoutcouncils-day camp operations-all other employees"
"8869","Child daycamp-professional employees and clerical, salespersons"
"8869","Child day carecenter-professional employees and clerical, salespersons"
"8871","Clerical telecommuteremployees"
"8901","Cable TV-clericaloffice employees"
"8901","Telephone ortelegraph co.: office, exchange, or clerical"
"8901","Television cablecompany-clerical employees"
"9012","Apartment propertymanagers and leasing agents"
"9012","Building operation byowner, lessee, or real estate management firm: professionalemployees, property managers and leasing agents & clerical, salespersons"
"9012","Condominiums orcooperatives: professional employees, property managers andleasing agents & clerical, salespersons"
"9014","Boilercleaning-residential"
"9014","Buildings-operationby contractors"
"9014","Chimneycleaning-residence-by vacuum suction"
"9014","Exterminator"
"9014","Floor waxing orpolishing"
"9014","Fumigation"
"9014","Furnacecleaning-suction method"
"9014","Insect control-notcrops, no use of poisonous gases"
"9014","Janitorial service bycontractor"
"9014","Refrigerationcars-pre-cooling"
"9014","Restrooms-cleaning"
"9014","Swimming poolmaintenance-residential"
"9014","Termite control"
"9014","Washing or cleaningof interior walls"
"9014","Waterproofing:exterior walls or subterranean structures by apparatus insertedin ground"
"9015","Banks and trustcompanies: employees engaged in care custody ormaintenance-including night watch guards, elevator operators and starters"
"9015","Bathhouse-beach"
"9015","Boy and girl scoutcouncils-camp operations-overnight sleeping"
"9015","Buildings-operationby owner, lessee or real estate management firm: all otheremployees"
"9015","Camp operation NOC"
"9015","Condominiums orcooperatives-all employees engaged in care, custody andmaintenance of premises or facilities"
"9015","Flea market operation"
"9015","Mobile home windstormtie-down installation-by trailer camp operator"
"9015","Recreational vehicle campgrounds or parks-all operations"
"9015","Scuba divinginstruction in swimming pools"
"9015","Self-storagewarehousing facilities"
"9015","Swap meet operation"
"9015","Swimming instructors-independent-"
"9015","Swimmingpool-public-operation"
"9015","Trailer parks or trailer camps-all operations"
"9015","Warehouse spacerental-no storing of goods for others"
"9016","Amusement park or exhibition operation"
"9016","Archery range"
"9016","Arena or stadium forboxing or wrestling matches"
"9016","Arena or stadium forice shows, boat shows, automobile shows"
"9016","Arena or stadium forrodeos, circuses, dolphin exhibitions"
"9016","Auditoriums orexhibition hall"
"9016","Baseball battingrange"
"9016","Boat rental in parks(not boat liveries)"
"9016","Caves orcaverns-operation for exhibition purposes-including guides,ticket sellers, gate attendants, maintenance employees"
"9016","Concessions-boats in parks-"
"9016","Dog show-operation by owner or lessee"
"9016","Drag strip operation"
"9016","Golf driving range"
"9016","Horse show-operation by owner or lessee-"
"9016","Ice skating rink"
"9016","Miniature golf course"
"9016","Racetrack operation-horse or dog: all other employees-including starters & assistants-"
"9016","Recreational or amusement devices: archery ranges"
"9016","Recreational or amusement devices: ball or dart throwing at targets-"
"9016","Recreational or amusement devices: baseball batting ranges-"
"9016","Recreational or amusement devices: golf courses-miniature-"
"9016","Recreational or amusement devices: golf driving ranges-"
"9016","Recreational or amusement devices: kiddie rides at permanent locations"
"9016","Recreational oramusement devices: pony rides-care & maintenance of track"
"9016","Recreational or amusement devices: shooting galleries (air rifles)"
"9016","Recreational oramusement devices: tennis courts-public-operation"
"9016","Rodeos-facilitiesmaintenance"
"9016","Speedways-automobileraces"
"9016","Tracks-stock car,jalopy races"
"9019","Bridge or vehicular tunnel operation"
"9019","Tunnel (vehicular) or bridge operations"
"9033","Housing authority &clerical, salespersons, drivers"
"9040","Asylum-all other thanprofessional employees"
"9040","Hospital-all otherthan professional employees"
"9040","Sanitarium-all otherthan professional employees"
"9044","Casino gamblinghotel: all employees & clerical, salespersons, drivers"
"9052","Boarding houses"
"9052","Caddy-employee ofhotel"
"9052","Commissary work-allemployees other than restaurant workers"
"9052","Dude ranches-notcattle ranches-& salespersons, drivers"
"9052","Garages operated byhotels, etc."
"9052","Golf courses operatedby hotels, etc."
"9052","Hotel & salespersons,drivers-all other than restaurant employees"
"9052","Motel, motor court orcabin-salespersons -all other than restaurant employees"
"9052","Rooming houses orboarding houses-& salespersons, drivers"
"9058","Commissarywork-restaurant employees"
"9058","Hotel-restaurantemployees"
"9058","Motel, motor court orcabin-restaurant employees"
"9059","Boy and girl scoutcouncils-day camp operations-professional employees"
"9059","Child day camp-allother employees and drivers"
"9059","Child day carecenter-all other employees and drivers"
"9060","Caddy-employee ofcountry club"
"9060","Caddy-independentcontractor"
"9060","Club-country, golf,fishing or yacht-& clerical"
"9060","Clubs-ski & clerical"
"9060","Clubs-tennis,racquetball or handball-outdoor"
"9060","Golf course, notminiature-public or private"
"9061","Club-NOC"
"9061","Club-NOC & clerical"
"9061","Clubs-beach &clerical"
"9061","Club-social,fraternal or business-operating on own premises or facilities &clerical"
"9061","Clubs-social &clerical"
"9061","Fraternal society &clerical"
"9061","Fraternity orsorority houses-& clerical"
"9061","Sorority orfraternity houses"
"9062","Casino gambling: allemployees & clerical, salespersons, drivers"
"9063","Clubs-health &clerical"
"9063","Clubs-tennis,racquetball or handball-indoor"
"9063","Exercise or healthinstitute & clerical"
"9063","Gymnasiums and healthclubs"
"9063","Health or exerciseinstitute & clerical"
"9063","Health spa or steambath NOC & clerical"
"9063","Massage salons"
"9063","Tanning parlor inconjunction with health club"
"9063","U.S.O.activities-permanent location"
"9063","YMCA, YWCA, YMHA orYWHA, institution-all employees & clerical"
"9077","Club-officers &enlisted personnel-military base"
"9077","Postexchange-military base"
"9077","Recreational centeror library-military base"
"9077","United States armed service risk-all employees"
"9082","Restaurant NOC"
"9083","Restaurant: fast food"
"9084","Bar, discotheque,lounge, nightclub or tavern"
"9084","Restaurant-bar,discotheque, lounge, nightclub or tavern"
"9088","Missile bases"
"9088","Missiles firing andbunker"
"9088","Rocket or missile testing or launching"
"9089","Billiard hall"
"9089","Pool halls"
"9093","Bowling lane"
"9093","Roller skating rink"
"9101","Adjustment trainingcenters-all other employees"
"9101","Adult day carecenters-all other employees"
"9101","College-all employeesother than professional or clerical"
"9101","Dormitoryoperation-by school"
"9101","Public library ormuseum-all other than professional employees or clerical"
"9101","Religiousorganization: all other employees"
"9101","Schools-all otherthan professional & clerical employees"
"9101","Schools-trade orvocational-all other than professional or clerical employees"
"9102","Lawn maintenance"
"9102","Park NOC-all employees"
"9102","Ski trailoperation-cross-country"
"9102","Zoo"
"9110","Charitable or welfare organization-all other employees"
"9154","Dinner theater-allother employees-theater payroll greater than 50%"
"9154","Theater NOC-allemployees other than players, entertainers or musicians"
"9154","Theater-drive-in-allemployees"
"9156","Dinnertheater-players, entertainers-theater payroll greater than 50%"
"9156","Theater NOC-players,entertainers or musicians"
"9178","Athletic team orpark: non-contact sports-players, coaches, managers or umpires"
"9178","Baseball team"
"9178","Basketball team"
"9178","Soccer team"
"9179","Athletic team orpark: contact sports-players, coaches, managers or umpires"
"9179","Football team"
"9179","Hockey team"
"9179","Roller derbies"
"9180","Alligator exhibition-"
"9180","Amusement device operation NOC-not traveling"
"9180","Clubs-shooting"
"9180","Dolphin training, feeding and care"
"9180","Fireworks exhibition"
"9180","Hunting guides-club-"
"9180","Merry-go-round operation-not traveling"
"9180","Mountain climbing instructors and guides"
"9180","Pony rides-"
"9180","Race car drivers.Separately rate race car team as Code 8380"
"9180","Recreational oramusement devices: pony rides--excluding trackmaintenance"
"9180","Scenic railroad at amusement park-"
"9180","Serpentarium-"
"9180","Shooting gallery-"
"9180","Ski instructors-"
"9180","Skiing operations-tows, instructors, patrols, cable chair sky rides-"
"9180","Train operation-miniature at amusement park-"
"9180","Water skiing exhibitions-"
"9180","Water slides-"
"9180","Wave pools-"
"9181","Athletic team orpark: players, coaches, managers, or umpires (MO)"
"9182","Arena or stadium forteam sports events"
"9182","Athletic team or park: all employees other than players, coaches, managersor umpires"
"9186","Amusement device operator, carnival or circus-traveling-all employees"
"9186","Animal show-traveling"
"9186","Automobile stunt show"
"9186","Carnival, circus or amusement device operator-traveling-all employees"
"9186","Circus, carnival or amusement device operator-traveling-all employees"
"9186","Rodeos-traveling"
"9220","Cemetery operation"
"9220","Cemetery removal-opening graves, removing and reinterring remains,"
"9220","Pet cemetery"
"9402","Beach cleaning-"
"9402","Cesspool cleaning-specialist contractors-"
"9402","Highwayoperations-toll roads-snow removal performed by employeesspecifically hired for this purpose"
"9402","Portabletoilets-rental, installation, service"
"9402","Septic tank cleaning"
"9402","Sewer cleaning"
"9402","Snow removal-clearing snow from streets or roads-"
"9402","Street cleaning"
"9402","Sweeping-parking lots& streets"
"9402","Tunnel-spray cleaningof interior"
"9402","Water well cleaning-cistern type-"
"9403","Ashes, garbage or refuse collection"
"9403","Chemical wastedisposal"
"9403","Collection ofcontainerized garbage, ashes or refuse"
"9403","Containerized refusecollection"
"9403","Garbage andrefuse-collecting in containers"
"9403","Garbage, ashes or refuse collection"
"9403","Liquid wastecollection"
"9403","Manure dealers-"
"9403","Refuse, ashes or garbage collection"
"9410","County employees NOC"
"9410","Highwayoperations-toll roads-toll collectors"
"9410","Inspectors-municipal,township, county or state employee"
"9410","Municipal, township,county or state employee NOC"
"9410","State employees NOC"
"9410","Township employeesNOC"
"9429","Partners or soleproprietors who contract with the state or other governmentalagency to perform work."
"9450","Vocationalrehabilitation trainees"
"9501","Advertising display service"
"9501","Furniture-strippingand/or refinishing"
"9501","Non-sticksurfaces-coating of cooking utensils"
"9501","Painting-electrostatic-shop operations exclusively"
"9501","Painting-shop only"
"9501","Sign -plastic orvinyl-computer-generated letters or graphics-includesmanufacture or preparation of surfaces"
"9501","Sign -wood-painting, spraying, sandblasting with our without power machinery"
"9501","Sign -wood-painting, spraying, sandblasting, with or without power machinery"
"9501","Sign painting or lettering-inside of buildings-"
"9505","Automobile, bus,truck or trailer body : painting"
"9505","Painting-automobileor carriage bodies"
"9505","Pinstriping-automobiles"
"9505","Undercoating-automobiles"
"9516","Audio, radio,television or video equipment installation service or repair"
"9516","Automobile: radio,audio, television or video equipment installation, service orrepair"
"9516","Radio, video, audio or television set installation, service or repair"
"9516","Satellite dishinstallation-small"
"9516","Television, video, audio or radio set installation, service or repair"
"9516","Video, audio, radio and television equipment installation service or repair"
"9519","Airconditioners-portable-installation, service orrepair-residential"
"9519","Air conditioning-portable-installation or service-"
"9519","Electricblankets-service or repair"
"9519","Freezers-installation, service or repair-residential"
"9519","Household appliances-electrical-installation, service or repair-"
"9519","Refrigeration-domestic-cleaning, oiling or adjusting-"
"9519","Refrigeration-domestic-installation, service or repair-"
"9519","Refrigerator, stove,washing machine, service or repair-including incidental shopoperations; drivers"
"9519","Sewingmachines-installation, service or repair-residential"
"9519","Stove-installation,service or repair-residential"
"9519","Vacuum cleanerservice and repair"
"9519","Washingmachines-installation, service or repair-residential"
"9521","Advertising displayinstallation service"
"9521","Clothesdryers-wood-installation in apartments"
"9521","Display-window-installation"
"9521","Draperies orcurtains-installation in public buildings from floor orstepladders"
"9521","House furnishingsinstallation NOC & upholstering"
"9521","Interiordecorators-house furnishings installation"
"9521","Salespersons-trimmingwindows"
"9521","Upholstering-awayfrom shop"
"9521","Venetian blindinstallation"
"9521","Windowshades-installation"
"9521","Window shutterinstallation-wooden"
"9521","Window trimming"
"9522","Automobile, bus,truck or trailer body : upholstering"
"9522","Burial garment and casket or coffin upholstering"
"9522","Casket or coffin upholstering and burial garment"
"9522","Coffin or casket upholstering and burial garment"
"9522","Furnitureupholstering"
"9522","Upholstering"
"9534","Bell installation-tower-"
"9534","Crane rental withoperator"
"9534","Mobile crane andhoisting service contractors-NOC-all operations including yardemployees and drivers"
"9534","Rigging"
"9534","Scaffolding:outrigger scaffold installation, repair or removal"
"9534","Scaffolding:suspended or swinging scaffold installation, repair or removal"
"9554","Advertising co. away from shop"
"9554","Bill posting"
"9554","Sign installation,repair, maintenance, removal or replacement: advertisingcompany-away from shop and drivers"
"9554","Sign painting or lettering-outside of buildings or structures-"
"9586","Barbershop, beautyparlor or hair styling salon"
"9586","Beauty parlor"
"9586","Beauty school withcommercial shops"
"9586","Hair styling salon"
"9586","Manicurists"
"9586","Tanning parlor as aseparate enterprise"
"9586","Tattooing parlors"
"9586","Wig styling"
"9600","Taxidermist"
"9620","Crematory operation"
"9620","Funeral director"
"9620","Undertaker"
"9984","Atomic energy projectwork"
"9985","Atomic energyradiation exposure NOC"
